"","EXPSAMPLE_ACCESSION","FILE_INFO_ID","RESULT_SCHEMA"
"17942","ES754206",405383,"FCM"
"17943","ES754206",405384,"FCM"
"17944","ES754206",405385,"FCM"
"17945","ES754206",405386,"FCM"
"17946","ES754206",405387,"FCM"
"17947","ES754206",405388,"FCM"
"17948","ES754206",405389,"FCM"
"17949","ES754206",405390,"FCM"
"17950","ES754206",405391,"FCM"
"17951","ES754206",405392,"FCM"
"17952","ES754206",405393,"FCM"
"17953","ES754206",405394,"FCM"
"17954","ES754206",405395,"FCM"
"17955","ES754206",405396,"FCM"
"17956","ES754206",405397,"FCM"
"17957","ES754206",405398,"FCM"
"17958","ES754206",405399,"FCM"
"17959","ES754206",405400,"FCM"
"17960","ES754206",405401,"FCM"
"17961","ES754206",405402,"FCM"
"17962","ES754206",405403,"FCM"
"17963","ES754206",405404,"FCM"
"17964","ES754206",405405,"FCM"
"17965","ES754206",405406,"FCM"
"17966","ES754206",405407,"FCM"
"17967","ES754206",405408,"FCM"
"17968","ES754206",405409,"FCM"
"17969","ES754206",405410,"FCM"
"17970","ES754206",405411,"FCM"
"17971","ES754206",405412,"FCM"
"17972","ES754206",405413,"FCM"
"17973","ES754206",405414,"FCM"
"17974","ES754206",405415,"FCM"
"17975","ES754206",405416,"FCM"
"17976","ES754206",405417,"FCM"
"17977","ES754206",405658,"FCM"
"17978","ES754206",405659,"FCM"
"17979","ES754207",405381,"FCM"
"17980","ES754207",405382,"FCM"
"17981","ES754207",405383,"FCM"
"17982","ES754207",405384,"FCM"
"17983","ES754207",405385,"FCM"
"17984","ES754207",405386,"FCM"
"17985","ES754207",405387,"FCM"
"17986","ES754207",405388,"FCM"
"17987","ES754207",405389,"FCM"
"17988","ES754207",405390,"FCM"
"17989","ES754207",405391,"FCM"
"17990","ES754207",405392,"FCM"
"17991","ES754207",405393,"FCM"
"17992","ES754207",405394,"FCM"
"17993","ES754207",405395,"FCM"
"17994","ES754207",405396,"FCM"
"17995","ES754207",405397,"FCM"
"17996","ES754207",405398,"FCM"
"17997","ES754207",405399,"FCM"
"17998","ES754207",405400,"FCM"
"17999","ES754207",405401,"FCM"
"18000","ES754207",405402,"FCM"
"18001","ES754207",405403,"FCM"
"18002","ES754207",405404,"FCM"
"18003","ES754207",405405,"FCM"
"18004","ES754207",405406,"FCM"
"18005","ES754207",405407,"FCM"
"18006","ES754207",405408,"FCM"
"18007","ES754207",405409,"FCM"
"18008","ES754207",405410,"FCM"
"18009","ES754207",405411,"FCM"
"18010","ES754207",405412,"FCM"
"18011","ES754207",405413,"FCM"
"18012","ES754207",405414,"FCM"
"18013","ES754207",405415,"FCM"
"18014","ES754207",405416,"FCM"
"18015","ES754207",405417,"FCM"
"18016","ES754207",405660,"FCM"
"18017","ES754207",405661,"FCM"
"18018","ES754208",405381,"FCM"
"18019","ES754208",405382,"FCM"
"18020","ES754208",405383,"FCM"
"18021","ES754208",405384,"FCM"
"18022","ES754208",405385,"FCM"
"18023","ES754208",405386,"FCM"
"18024","ES754208",405387,"FCM"
"18025","ES754208",405388,"FCM"
"18026","ES754208",405389,"FCM"
"18027","ES754208",405390,"FCM"
"18028","ES754208",405391,"FCM"
"18029","ES754208",405392,"FCM"
"18030","ES754208",405393,"FCM"
"18031","ES754208",405394,"FCM"
"18032","ES754208",405395,"FCM"
"18033","ES754208",405396,"FCM"
"18034","ES754208",405397,"FCM"
"18035","ES754208",405398,"FCM"
"18036","ES754208",405399,"FCM"
"18037","ES754208",405400,"FCM"
"18038","ES754208",405401,"FCM"
"18039","ES754208",405402,"FCM"
"18040","ES754208",405403,"FCM"
"18041","ES754208",405404,"FCM"
"18042","ES754208",405405,"FCM"
"18043","ES754208",405406,"FCM"
"18044","ES754208",405407,"FCM"
"18045","ES754208",405408,"FCM"
"18046","ES754208",405409,"FCM"
"18047","ES754208",405410,"FCM"
"18048","ES754208",405411,"FCM"
"18049","ES754208",405412,"FCM"
"18050","ES754208",405413,"FCM"
"18051","ES754208",405414,"FCM"
"18052","ES754208",405415,"FCM"
"18053","ES754208",405416,"FCM"
"18054","ES754208",405417,"FCM"
"18055","ES754208",405662,"FCM"
"18056","ES754208",405663,"FCM"
"18057","ES754209",405381,"FCM"
"18058","ES754209",405382,"FCM"
"18059","ES754209",405383,"FCM"
"18060","ES754209",405384,"FCM"
"18061","ES754209",405385,"FCM"
"18062","ES754209",405386,"FCM"
"18063","ES754209",405387,"FCM"
"18064","ES754209",405388,"FCM"
"18065","ES754209",405389,"FCM"
"18066","ES754209",405390,"FCM"
"18067","ES754209",405391,"FCM"
"18068","ES754209",405392,"FCM"
"18069","ES754209",405393,"FCM"
"18070","ES754209",405394,"FCM"
"18071","ES754209",405395,"FCM"
"18072","ES754209",405396,"FCM"
"18073","ES754209",405397,"FCM"
"18074","ES754209",405398,"FCM"
"18075","ES754209",405399,"FCM"
"18076","ES754209",405400,"FCM"
"18077","ES754209",405401,"FCM"
"18078","ES754209",405402,"FCM"
"18079","ES754209",405403,"FCM"
"18080","ES754209",405404,"FCM"
"18081","ES754209",405405,"FCM"
"18082","ES754209",405406,"FCM"
"18083","ES754209",405407,"FCM"
"18084","ES754209",405408,"FCM"
"18085","ES754209",405409,"FCM"
"18086","ES754209",405410,"FCM"
"18087","ES754209",405411,"FCM"
"18088","ES754209",405412,"FCM"
"18089","ES754209",405413,"FCM"
"18090","ES754209",405414,"FCM"
"18091","ES754209",405415,"FCM"
"18092","ES754209",405416,"FCM"
"18093","ES754209",405417,"FCM"
"18094","ES754209",405664,"FCM"
"18095","ES754209",405665,"FCM"
"18096","ES754210",405381,"FCM"
"18097","ES754210",405382,"FCM"
"18098","ES754210",405383,"FCM"
"18099","ES754210",405384,"FCM"
"18100","ES754210",405385,"FCM"
"18101","ES754210",405386,"FCM"
"18102","ES754210",405387,"FCM"
"18103","ES754210",405388,"FCM"
"18104","ES754210",405389,"FCM"
"18105","ES754210",405390,"FCM"
"18106","ES754210",405391,"FCM"
"18107","ES754210",405392,"FCM"
"18108","ES754210",405393,"FCM"
"18109","ES754210",405394,"FCM"
"18110","ES754210",405395,"FCM"
"18111","ES754210",405396,"FCM"
"18112","ES754210",405397,"FCM"
"18113","ES754210",405398,"FCM"
"18114","ES754210",405399,"FCM"
"18115","ES754210",405400,"FCM"
"18116","ES754210",405401,"FCM"
"18117","ES754210",405402,"FCM"
"18118","ES754210",405403,"FCM"
"18119","ES754210",405404,"FCM"
"18120","ES754210",405405,"FCM"
"18121","ES754210",405406,"FCM"
"18122","ES754210",405407,"FCM"
"18123","ES754210",405408,"FCM"
"18124","ES754210",405409,"FCM"
"18125","ES754210",405410,"FCM"
"18126","ES754210",405411,"FCM"
"18127","ES754210",405412,"FCM"
"18128","ES754210",405413,"FCM"
"18129","ES754210",405414,"FCM"
"18130","ES754210",405415,"FCM"
"18131","ES754210",405416,"FCM"
"18132","ES754210",405417,"FCM"
"18133","ES754210",405666,"FCM"
"18134","ES754210",405667,"FCM"
"18135","ES754211",405381,"FCM"
"18136","ES754211",405382,"FCM"
"18137","ES754211",405383,"FCM"
"18138","ES754211",405384,"FCM"
"18139","ES754211",405385,"FCM"
"18140","ES754211",405386,"FCM"
"18141","ES754211",405387,"FCM"
"18142","ES754211",405388,"FCM"
"18143","ES754211",405389,"FCM"
"18144","ES754211",405390,"FCM"
"18145","ES754211",405391,"FCM"
"18146","ES754211",405392,"FCM"
"18147","ES754211",405393,"FCM"
"18148","ES754211",405394,"FCM"
"18149","ES754211",405395,"FCM"
"18150","ES754211",405396,"FCM"
"18151","ES754211",405397,"FCM"
"18152","ES754211",405398,"FCM"
"18153","ES754211",405399,"FCM"
"18154","ES754211",405400,"FCM"
"18155","ES754211",405401,"FCM"
"18156","ES754211",405402,"FCM"
"18157","ES754211",405403,"FCM"
"18158","ES754211",405404,"FCM"
"18159","ES754211",405405,"FCM"
"18160","ES754211",405406,"FCM"
"18161","ES754211",405407,"FCM"
"18162","ES754211",405408,"FCM"
"18163","ES754211",405409,"FCM"
"18164","ES754211",405410,"FCM"
"18165","ES754211",405411,"FCM"
"18166","ES754211",405412,"FCM"
"18167","ES754211",405413,"FCM"
"18168","ES754211",405414,"FCM"
"18169","ES754211",405415,"FCM"
"18170","ES754211",405416,"FCM"
"18171","ES754211",405417,"FCM"
"18172","ES754211",405668,"FCM"
"18173","ES754211",405669,"FCM"
"18174","ES754212",405381,"FCM"
"18175","ES754212",405382,"FCM"
"18176","ES754212",405383,"FCM"
"18177","ES754212",405384,"FCM"
"18178","ES754212",405385,"FCM"
"18179","ES754212",405386,"FCM"
"18180","ES754212",405387,"FCM"
"18181","ES754212",405388,"FCM"
"18182","ES754212",405389,"FCM"
"18183","ES754212",405390,"FCM"
"18184","ES754212",405391,"FCM"
"18185","ES754212",405392,"FCM"
"18186","ES754212",405393,"FCM"
"18187","ES754212",405394,"FCM"
"18188","ES754212",405395,"FCM"
"18189","ES754212",405396,"FCM"
"18190","ES754212",405397,"FCM"
"18191","ES754212",405398,"FCM"
"18192","ES754212",405399,"FCM"
"18193","ES754212",405400,"FCM"
"18194","ES754212",405401,"FCM"
"18195","ES754212",405402,"FCM"
"18196","ES754212",405403,"FCM"
"18197","ES754212",405404,"FCM"
"18198","ES754212",405405,"FCM"
"18199","ES754212",405406,"FCM"
"18200","ES754212",405407,"FCM"
"18201","ES754212",405408,"FCM"
"18202","ES754212",405409,"FCM"
"18203","ES754212",405410,"FCM"
"18204","ES754212",405411,"FCM"
"18205","ES754212",405412,"FCM"
"18206","ES754212",405413,"FCM"
"18207","ES754212",405414,"FCM"
"18208","ES754212",405415,"FCM"
"18209","ES754212",405416,"FCM"
"18210","ES754212",405417,"FCM"
"18211","ES754212",405670,"FCM"
"18212","ES754212",405671,"FCM"
"18213","ES754213",405381,"FCM"
"18214","ES754213",405382,"FCM"
"18215","ES754213",405383,"FCM"
"18216","ES754213",405384,"FCM"
"18217","ES754213",405385,"FCM"
"18218","ES754213",405386,"FCM"
"18219","ES754213",405387,"FCM"
"18220","ES754213",405388,"FCM"
"18221","ES754213",405389,"FCM"
"18222","ES754213",405390,"FCM"
"18223","ES754213",405391,"FCM"
"18224","ES754213",405392,"FCM"
"18225","ES754213",405393,"FCM"
"18226","ES754213",405394,"FCM"
"18227","ES754213",405395,"FCM"
"18228","ES754213",405396,"FCM"
"18229","ES754213",405397,"FCM"
"18230","ES754213",405398,"FCM"
"18231","ES754213",405399,"FCM"
"18232","ES754213",405400,"FCM"
"18233","ES754213",405401,"FCM"
"18234","ES754213",405402,"FCM"
"18235","ES754213",405403,"FCM"
"18236","ES754213",405404,"FCM"
"18237","ES754213",405405,"FCM"
"18238","ES754213",405406,"FCM"
"18239","ES754213",405407,"FCM"
"18240","ES754213",405408,"FCM"
"18241","ES754213",405409,"FCM"
"18242","ES754213",405410,"FCM"
"18243","ES754213",405411,"FCM"
"18244","ES754213",405412,"FCM"
"18245","ES754213",405413,"FCM"
"18246","ES754213",405414,"FCM"
"18247","ES754213",405415,"FCM"
"18248","ES754213",405416,"FCM"
"18249","ES754213",405417,"FCM"
"18250","ES754213",405672,"FCM"
"18251","ES754213",405673,"FCM"
"18252","ES754214",405381,"FCM"
"18253","ES754214",405382,"FCM"
"18254","ES754214",405383,"FCM"
"18255","ES754214",405384,"FCM"
"18256","ES754214",405385,"FCM"
"18257","ES754214",405386,"FCM"
"18258","ES754214",405387,"FCM"
"18259","ES754214",405388,"FCM"
"18260","ES754214",405389,"FCM"
"18261","ES754214",405390,"FCM"
"18262","ES754214",405391,"FCM"
"18263","ES754214",405392,"FCM"
"18264","ES754214",405393,"FCM"
"18265","ES754214",405394,"FCM"
"18266","ES754214",405395,"FCM"
"18267","ES754214",405396,"FCM"
"18268","ES754214",405397,"FCM"
"18269","ES754214",405398,"FCM"
"18270","ES754214",405399,"FCM"
"18271","ES754214",405400,"FCM"
"18272","ES754214",405401,"FCM"
"18273","ES754214",405402,"FCM"
"18274","ES754214",405403,"FCM"
"18275","ES754214",405404,"FCM"
"18276","ES754214",405405,"FCM"
"18277","ES754214",405406,"FCM"
"18278","ES754214",405407,"FCM"
"18279","ES754214",405408,"FCM"
"18280","ES754214",405409,"FCM"
"18281","ES754214",405410,"FCM"
"18282","ES754214",405411,"FCM"
"18283","ES754214",405412,"FCM"
"18284","ES754214",405413,"FCM"
"18285","ES754214",405414,"FCM"
"18286","ES754214",405415,"FCM"
"18287","ES754214",405416,"FCM"
"18288","ES754214",405417,"FCM"
"18289","ES754214",405674,"FCM"
"18290","ES754214",405675,"FCM"
"18291","ES754215",405381,"FCM"
"18292","ES754215",405382,"FCM"
"18293","ES754215",405383,"FCM"
"18294","ES754215",405384,"FCM"
"18295","ES754215",405385,"FCM"
"18296","ES754215",405386,"FCM"
"18297","ES754215",405387,"FCM"
"18298","ES754215",405388,"FCM"
"18299","ES754215",405389,"FCM"
"18300","ES754215",405390,"FCM"
"18301","ES754215",405391,"FCM"
"18302","ES754215",405392,"FCM"
"18303","ES754215",405393,"FCM"
"18304","ES754215",405394,"FCM"
"18305","ES754215",405395,"FCM"
"18306","ES754215",405396,"FCM"
"18307","ES754215",405397,"FCM"
"18308","ES754215",405398,"FCM"
"18309","ES754215",405399,"FCM"
"18310","ES754215",405400,"FCM"
"18311","ES754215",405401,"FCM"
"18312","ES754215",405402,"FCM"
"18313","ES754215",405403,"FCM"
"18314","ES754215",405404,"FCM"
"18315","ES754215",405405,"FCM"
"18316","ES754215",405406,"FCM"
"18317","ES754215",405407,"FCM"
"18318","ES754215",405408,"FCM"
"18319","ES754215",405409,"FCM"
"18320","ES754215",405410,"FCM"
"18321","ES754215",405411,"FCM"
"18322","ES754215",405412,"FCM"
"18323","ES754215",405413,"FCM"
"18324","ES754215",405414,"FCM"
"18325","ES754215",405415,"FCM"
"18326","ES754215",405416,"FCM"
"18327","ES754215",405417,"FCM"
"18328","ES754215",405676,"FCM"
"18329","ES754215",405677,"FCM"
"18330","ES754216",405381,"FCM"
"18331","ES754216",405382,"FCM"
"18332","ES754216",405383,"FCM"
"18333","ES754216",405384,"FCM"
"18334","ES754216",405385,"FCM"
"18335","ES754216",405386,"FCM"
"18336","ES754216",405387,"FCM"
"18337","ES754216",405388,"FCM"
"18338","ES754216",405389,"FCM"
"18339","ES754216",405390,"FCM"
"18340","ES754216",405391,"FCM"
"18341","ES754216",405392,"FCM"
"18342","ES754216",405393,"FCM"
"18343","ES754216",405394,"FCM"
"18344","ES754216",405395,"FCM"
"18345","ES754216",405396,"FCM"
"18346","ES754216",405397,"FCM"
"18347","ES754216",405398,"FCM"
"18348","ES754216",405399,"FCM"
"18349","ES754216",405400,"FCM"
"18350","ES754216",405401,"FCM"
"18351","ES754216",405402,"FCM"
"18352","ES754216",405403,"FCM"
"18353","ES754216",405404,"FCM"
"18354","ES754216",405405,"FCM"
"18355","ES754216",405406,"FCM"
"18356","ES754216",405407,"FCM"
"18357","ES754216",405408,"FCM"
"18358","ES754216",405409,"FCM"
"18359","ES754216",405410,"FCM"
"18360","ES754216",405411,"FCM"
"18361","ES754216",405412,"FCM"
"18362","ES754216",405413,"FCM"
"18363","ES754216",405414,"FCM"
"18364","ES754216",405415,"FCM"
"18365","ES754216",405416,"FCM"
"18366","ES754216",405417,"FCM"
"18367","ES754216",405678,"FCM"
"18368","ES754216",405679,"FCM"
"18369","ES754217",405381,"FCM"
"18370","ES754217",405382,"FCM"
"18371","ES754217",405383,"FCM"
"18372","ES754217",405384,"FCM"
"18373","ES754217",405385,"FCM"
"18374","ES754217",405386,"FCM"
"18375","ES754217",405387,"FCM"
"18376","ES754217",405388,"FCM"
"18377","ES754217",405389,"FCM"
"18378","ES754217",405390,"FCM"
"18379","ES754217",405391,"FCM"
"18380","ES754217",405392,"FCM"
"18381","ES754217",405393,"FCM"
"18382","ES754217",405394,"FCM"
"18383","ES754217",405395,"FCM"
"18384","ES754217",405396,"FCM"
"18385","ES754217",405397,"FCM"
"18386","ES754217",405398,"FCM"
"18387","ES754217",405399,"FCM"
"18388","ES754217",405400,"FCM"
"18389","ES754217",405401,"FCM"
"18390","ES754217",405402,"FCM"
"18391","ES754217",405403,"FCM"
"18392","ES754217",405404,"FCM"
"18393","ES754217",405405,"FCM"
"18394","ES754217",405406,"FCM"
"18395","ES754217",405407,"FCM"
"18396","ES754217",405408,"FCM"
"18397","ES754217",405409,"FCM"
"18398","ES754217",405410,"FCM"
"18399","ES754217",405411,"FCM"
"18400","ES754217",405412,"FCM"
"18401","ES754217",405413,"FCM"
"18402","ES754217",405414,"FCM"
"18403","ES754217",405415,"FCM"
"18404","ES754217",405416,"FCM"
"18405","ES754217",405417,"FCM"
"18406","ES754217",405680,"FCM"
"18407","ES754217",405681,"FCM"
"18408","ES754218",405381,"FCM"
"18409","ES754218",405382,"FCM"
"18410","ES754218",405383,"FCM"
"18411","ES754218",405384,"FCM"
"18412","ES754218",405385,"FCM"
"18413","ES754218",405386,"FCM"
"18414","ES754218",405387,"FCM"
"18415","ES754218",405388,"FCM"
"18416","ES754218",405389,"FCM"
"18417","ES754218",405390,"FCM"
"18418","ES754218",405391,"FCM"
"18419","ES754218",405392,"FCM"
"18420","ES754218",405393,"FCM"
"18421","ES754218",405394,"FCM"
"18422","ES754218",405395,"FCM"
"18423","ES754218",405396,"FCM"
"18424","ES754218",405397,"FCM"
"18425","ES754218",405398,"FCM"
"18426","ES754218",405399,"FCM"
"18427","ES754218",405400,"FCM"
"18428","ES754218",405401,"FCM"
"18429","ES754218",405402,"FCM"
"18430","ES754218",405403,"FCM"
"18431","ES754218",405404,"FCM"
"18432","ES754218",405405,"FCM"
"18433","ES754218",405406,"FCM"
"18434","ES754218",405407,"FCM"
"18435","ES754218",405408,"FCM"
"18436","ES754218",405409,"FCM"
"18437","ES754218",405410,"FCM"
"18438","ES754218",405411,"FCM"
"18439","ES754218",405412,"FCM"
"18440","ES754218",405413,"FCM"
"18441","ES754218",405414,"FCM"
"18442","ES754218",405415,"FCM"
"18443","ES754218",405416,"FCM"
"18444","ES754218",405417,"FCM"
"18445","ES754218",405682,"FCM"
"18446","ES754218",405683,"FCM"
"18447","ES754219",405381,"FCM"
"18448","ES754219",405382,"FCM"
"18449","ES754219",405383,"FCM"
"18450","ES754219",405384,"FCM"
"18451","ES754219",405385,"FCM"
"18452","ES754219",405386,"FCM"
"18453","ES754219",405387,"FCM"
"18454","ES754219",405388,"FCM"
"18455","ES754219",405389,"FCM"
"18456","ES754219",405390,"FCM"
"18457","ES754219",405391,"FCM"
"18458","ES754219",405392,"FCM"
"18459","ES754219",405393,"FCM"
"18460","ES754219",405394,"FCM"
"18461","ES754219",405395,"FCM"
"18462","ES754219",405396,"FCM"
"18463","ES754219",405397,"FCM"
"18464","ES754219",405398,"FCM"
"18465","ES754219",405399,"FCM"
"18466","ES754219",405400,"FCM"
"18467","ES754219",405401,"FCM"
"18468","ES754219",405402,"FCM"
"18469","ES754219",405403,"FCM"
"18470","ES754219",405404,"FCM"
"18471","ES754219",405405,"FCM"
"18472","ES754219",405406,"FCM"
"18473","ES754219",405407,"FCM"
"18474","ES754219",405408,"FCM"
"18475","ES754219",405409,"FCM"
"18476","ES754219",405410,"FCM"
"18477","ES754219",405411,"FCM"
"18478","ES754219",405412,"FCM"
"18479","ES754219",405413,"FCM"
"18480","ES754219",405414,"FCM"
"18481","ES754219",405415,"FCM"
"18482","ES754219",405416,"FCM"
"18483","ES754219",405417,"FCM"
"18484","ES754219",405684,"FCM"
"18485","ES754219",405685,"FCM"
"18486","ES754220",405381,"FCM"
"18487","ES754220",405382,"FCM"
"18488","ES754220",405383,"FCM"
"18489","ES754220",405384,"FCM"
"18490","ES754220",405385,"FCM"
"18491","ES754220",405386,"FCM"
"18492","ES754220",405387,"FCM"
"18493","ES754220",405388,"FCM"
"18494","ES754220",405389,"FCM"
"18495","ES754220",405390,"FCM"
"18496","ES754220",405391,"FCM"
"18497","ES754220",405392,"FCM"
"18498","ES754220",405393,"FCM"
"18499","ES754220",405394,"FCM"
"18500","ES754220",405395,"FCM"
"18501","ES754220",405396,"FCM"
"18502","ES754220",405397,"FCM"
"18503","ES754220",405398,"FCM"
"18504","ES754220",405399,"FCM"
"18505","ES754220",405400,"FCM"
"18506","ES754220",405401,"FCM"
"18507","ES754220",405402,"FCM"
"18508","ES754220",405403,"FCM"
"18509","ES754220",405404,"FCM"
"18510","ES754220",405405,"FCM"
"18511","ES754220",405406,"FCM"
"18512","ES754220",405407,"FCM"
"18513","ES754220",405408,"FCM"
"18514","ES754220",405409,"FCM"
"18515","ES754220",405410,"FCM"
"18516","ES754220",405411,"FCM"
"18517","ES754220",405412,"FCM"
"18518","ES754220",405413,"FCM"
"18519","ES754220",405414,"FCM"
"18520","ES754220",405415,"FCM"
"18521","ES754220",405416,"FCM"
"18522","ES754220",405417,"FCM"
"18523","ES754220",405686,"FCM"
"18524","ES754220",405687,"FCM"
"18525","ES754221",405381,"FCM"
"18526","ES754221",405382,"FCM"
"18527","ES754221",405383,"FCM"
"18528","ES754221",405384,"FCM"
"18529","ES754221",405385,"FCM"
"18530","ES754221",405386,"FCM"
"18531","ES754221",405387,"FCM"
"18532","ES754221",405388,"FCM"
"18533","ES754221",405389,"FCM"
"18534","ES754221",405390,"FCM"
"18535","ES754221",405391,"FCM"
"18536","ES754221",405392,"FCM"
"18537","ES754221",405393,"FCM"
"18538","ES754221",405394,"FCM"
"18539","ES754221",405395,"FCM"
"18540","ES754221",405396,"FCM"
"18541","ES754221",405397,"FCM"
"18542","ES754221",405398,"FCM"
"18543","ES754221",405399,"FCM"
"18544","ES754221",405400,"FCM"
"18545","ES754221",405401,"FCM"
"18546","ES754221",405402,"FCM"
"18547","ES754221",405403,"FCM"
"18548","ES754221",405404,"FCM"
"18549","ES754221",405405,"FCM"
"18550","ES754221",405406,"FCM"
"18551","ES754221",405407,"FCM"
"18552","ES754221",405408,"FCM"
"18553","ES754221",405409,"FCM"
"18554","ES754221",405410,"FCM"
"18555","ES754221",405411,"FCM"
"18556","ES754221",405412,"FCM"
"18557","ES754221",405413,"FCM"
"18558","ES754221",405414,"FCM"
"18559","ES754221",405415,"FCM"
"18560","ES754221",405416,"FCM"
"18561","ES754221",405417,"FCM"
"18562","ES754221",405688,"FCM"
"18563","ES754221",405689,"FCM"
"18564","ES754222",405381,"FCM"
"18565","ES754222",405382,"FCM"
"18566","ES754222",405383,"FCM"
"18567","ES754222",405384,"FCM"
"18568","ES754222",405385,"FCM"
"18569","ES754222",405386,"FCM"
"18570","ES754222",405387,"FCM"
"18571","ES754222",405388,"FCM"
"18572","ES754222",405389,"FCM"
"18573","ES754222",405390,"FCM"
"18574","ES754222",405391,"FCM"
"18575","ES754222",405392,"FCM"
"18576","ES754222",405393,"FCM"
"18577","ES754222",405394,"FCM"
"18578","ES754222",405395,"FCM"
"18579","ES754222",405396,"FCM"
"18580","ES754222",405397,"FCM"
"18581","ES754222",405398,"FCM"
"18582","ES754222",405399,"FCM"
"18583","ES754222",405400,"FCM"
"18584","ES754222",405401,"FCM"
"18585","ES754222",405402,"FCM"
"18586","ES754222",405403,"FCM"
"18587","ES754222",405404,"FCM"
"18588","ES754222",405405,"FCM"
"18589","ES754222",405406,"FCM"
"18590","ES754222",405407,"FCM"
"18591","ES754222",405408,"FCM"
"18592","ES754222",405409,"FCM"
"18593","ES754222",405410,"FCM"
"18594","ES754222",405411,"FCM"
"18595","ES754222",405412,"FCM"
"18596","ES754222",405413,"FCM"
"18597","ES754222",405414,"FCM"
"18598","ES754222",405415,"FCM"
"18599","ES754222",405416,"FCM"
"18600","ES754222",405417,"FCM"
"18601","ES754222",405690,"FCM"
"18602","ES754222",405691,"FCM"
"18603","ES754223",405381,"FCM"
"18604","ES754223",405382,"FCM"
"18605","ES754223",405383,"FCM"
"18606","ES754223",405384,"FCM"
"18607","ES754223",405385,"FCM"
"18608","ES754223",405386,"FCM"
"18609","ES754223",405387,"FCM"
"18610","ES754223",405388,"FCM"
"18611","ES754223",405389,"FCM"
"18612","ES754223",405390,"FCM"
"18613","ES754223",405391,"FCM"
"18614","ES754223",405392,"FCM"
"18615","ES754223",405393,"FCM"
"18616","ES754223",405394,"FCM"
"18617","ES754223",405395,"FCM"
"18618","ES754223",405396,"FCM"
"18619","ES754223",405397,"FCM"
"18620","ES754223",405398,"FCM"
"18621","ES754223",405399,"FCM"
"18622","ES754223",405400,"FCM"
"18623","ES754223",405401,"FCM"
"18624","ES754223",405402,"FCM"
"18625","ES754223",405403,"FCM"
"18626","ES754223",405404,"FCM"
"18627","ES754223",405405,"FCM"
"18628","ES754223",405406,"FCM"
"18629","ES754223",405407,"FCM"
"18630","ES754223",405408,"FCM"
"18631","ES754223",405409,"FCM"
"18632","ES754223",405410,"FCM"
"18633","ES754223",405411,"FCM"
"18634","ES754223",405412,"FCM"
"18635","ES754223",405413,"FCM"
"18636","ES754223",405414,"FCM"
"18637","ES754223",405415,"FCM"
"18638","ES754223",405416,"FCM"
"18639","ES754223",405417,"FCM"
"18640","ES754223",405692,"FCM"
"18641","ES754223",405693,"FCM"
"18642","ES754224",405381,"FCM"
"18643","ES754224",405382,"FCM"
"18644","ES754224",405383,"FCM"
"18645","ES754224",405384,"FCM"
"18646","ES754224",405385,"FCM"
"18647","ES754224",405386,"FCM"
"18648","ES754224",405387,"FCM"
"18649","ES754224",405388,"FCM"
"18650","ES754224",405389,"FCM"
"18651","ES754224",405390,"FCM"
"18652","ES754224",405391,"FCM"
"18653","ES754224",405392,"FCM"
"18654","ES754224",405393,"FCM"
"18655","ES754224",405394,"FCM"
"18656","ES754224",405395,"FCM"
"18657","ES754224",405396,"FCM"
"18658","ES754224",405397,"FCM"
"18659","ES754224",405398,"FCM"
"18660","ES754224",405399,"FCM"
"18661","ES754224",405400,"FCM"
"18662","ES754224",405401,"FCM"
"18663","ES754224",405402,"FCM"
"18664","ES754224",405403,"FCM"
"18665","ES754224",405404,"FCM"
"18666","ES754224",405405,"FCM"
"18667","ES754224",405406,"FCM"
"18668","ES754224",405407,"FCM"
"18669","ES754224",405408,"FCM"
"18670","ES754224",405409,"FCM"
"18671","ES754224",405410,"FCM"
"18672","ES754224",405411,"FCM"
"18673","ES754224",405412,"FCM"
"18674","ES754224",405413,"FCM"
"18675","ES754224",405414,"FCM"
"18676","ES754224",405415,"FCM"
"18677","ES754224",405416,"FCM"
"18678","ES754224",405417,"FCM"
"18679","ES754224",405694,"FCM"
"18680","ES754224",405695,"FCM"
"18681","ES754225",405381,"FCM"
"18682","ES754225",405382,"FCM"
"18683","ES754225",405383,"FCM"
"18684","ES754225",405384,"FCM"
"18685","ES754225",405385,"FCM"
"18686","ES754225",405386,"FCM"
"18687","ES754225",405387,"FCM"
"18688","ES754225",405388,"FCM"
"18689","ES754225",405389,"FCM"
"18690","ES754225",405390,"FCM"
"18691","ES754225",405391,"FCM"
"18692","ES754225",405392,"FCM"
"18693","ES754225",405393,"FCM"
"18694","ES754225",405394,"FCM"
"18695","ES754225",405395,"FCM"
"18696","ES754225",405396,"FCM"
"18697","ES754225",405397,"FCM"
"18698","ES754225",405398,"FCM"
"18699","ES754225",405399,"FCM"
"18700","ES754225",405400,"FCM"
"18701","ES754225",405401,"FCM"
"18702","ES754225",405402,"FCM"
"18703","ES754225",405403,"FCM"
"18704","ES754225",405404,"FCM"
"18705","ES754225",405405,"FCM"
"18706","ES754225",405406,"FCM"
"18707","ES754225",405407,"FCM"
"18708","ES754225",405408,"FCM"
"18709","ES754225",405409,"FCM"
"18710","ES754225",405410,"FCM"
"18711","ES754225",405411,"FCM"
"18712","ES754225",405412,"FCM"
"18713","ES754225",405413,"FCM"
"18714","ES754225",405414,"FCM"
"18715","ES754225",405415,"FCM"
"18716","ES754225",405416,"FCM"
